,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
18,312,67.0,2,1059.169189453125,461.5225524902344,1030.0,436.0,1059.1691729323309,461.52255639097746,70.0,50.0,36.741967719063524,1058.0,438.0,1081.0,494.0,1022.0,438.0,78.0,64.0
14,312,69.0,2,838.8944091796875,482.487548828125,716.0,444.0,838.8944290550937,482.48753462603884,260.0,74.0,5.239548543058008,716.0,480.0,974.0,506.0,712.0,446.0,306.0,98.0
14,312,70.0,2,1304.7274169921875,495.868408203125,1244.0,472.0,1304.7274436090227,495.8684210526316,128.0,52.0,8.689154620978078,1246.0,487.0,1374.0,490.0,1240.0,470.0,134.0,60.0
55,313,62.0,2,1466.646240234375,500.9825439453125,1418.0,464.0,1466.6462882096068,500.9825327510917,90.0,66.0,-14.395623921043336,1414.0,484.0,1512.0,511.0,1406.0,454.0,122.0,92.0
19,313,67.0,2,1058.289794921875,462.17889404296875,1028.0,438.0,1058.2898032200358,462.17889087656533,72.0,50.0,37.58339687305183,1056.0,438.0,1081.0,496.0,1020.0,438.0,80.0,66.0
15,313,69.0,2,832.8247680664062,482.4983215332031,712.0,444.0,832.8247928812518,482.49831236575636,258.0,74.0,4.9701294670726845,712.0,480.0,968.0,503.0,706.0,446.0,308.0,98.0
15,313,70.0,2,1301.880859375,496.145263671875,1242.0,472.0,1301.8808193668526,496.145251396648,126.0,52.0,8.997367424257114,1242.0,488.0,1370.0,491.0,1236.0,470.0,138.0,60.0
56,314,62.0,2,1471.3878173828125,501.07403564453125,1428.0,464.0,1471.3878453038674,501.0740331491712,84.0,68.0,-12.091124226187286,1424.0,483.0,1516.0,514.0,1416.0,454.0,114.0,90.0
20,314,67.0,2,1057.2669677734375,462.7015686035156,1026.0,438.0,1057.2670157068062,462.70157068062827,74.0,50.0,36.28808063494071,1026.0,458.0,1086.0,493.0,1020.0,438.0,80.0,66.0
16,314,69.0,2,829.7015380859375,484.2490234375,704.0,444.0,829.7015192135835,484.2490318736968,260.0,74.0,5.461462888848582,704.0,480.0,964.0,506.0,698.0,448.0,312.0,96.0
16,314,70.0,2,1299.6929931640625,496.54937744140625,1238.0,472.0,1299.692998204668,496.54937163375223,128.0,54.0,9.136386367669724,1240.0,487.0,1368.0,490.0,1234.0,470.0,136.0,62.0
57,315,62.0,2,1477.299560546875,500.3034973144531,1442.0,464.0,1477.2996108949415,500.3035019455253,66.0,64.0,-18.75369550564335,1436.0,484.0,1514.0,512.0,1430.0,454.0,104.0,90.0
21,315,67.0,2,1056.369384765625,462.80487060546875,1026.0,438.0,1056.3693379790939,462.8048780487805,72.0,50.0,37.15779988186855,1024.0,458.0,1086.0,493.0,1020.0,438.0,76.0,66.0
17,315,69.0,2,823.68994140625,484.72222900390625,698.0,446.0,823.6899415564443,484.7222393109812,262.0,72.0,4.973210828452072,698.0,481.0,958.0,506.0,692.0,450.0,314.0,94.0
17,315,70.0,2,1296.72998046875,496.3519592285156,1236.0,472.0,1296.729981378026,496.35195530726264,126.0,52.0,9.74611937927228,1238.0,487.0,1364.0,492.0,1232.0,470.0,136.0,64.0
58,316,62.0,2,1481.4739990234375,500.2165832519531,1442.0,462.0,1481.4739803094233,500.21659634317865,76.0,74.0,-65.1948955906096,1484.0,462.0,1467.0,536.0,1440.0,452.0,94.0,90.0
22,316,67.0,2,1055.08349609375,463.1162109375,1022.0,438.0,1055.0834697217676,463.1162029459902,76.0,48.0,33.34056848687994,1022.0,457.0,1084.0,493.0,1016.0,438.0,80.0,66.0
18,316,69.0,2,819.34521484375,486.10882568359375,692.0,448.0,819.3452197971103,486.108822625269,266.0,72.0,5.1426746340062515,692.0,481.0,956.0,514.0,684.0,452.0,320.0,92.0
18,316,70.0,2,1293.6097412109375,496.77325439453125,1234.0,472.0,1293.6097560975606,496.773261065944,126.0,54.0,9.958626556956322,1234.0,488.0,1362.0,493.0,1228.0,470.0,136.0,64.0
59,317,62.0,2,1486.57373046875,499.5105285644531,1448.0,470.0,1486.573743922204,499.5105348460292,72.0,56.0,81.41479099136751,1485.0,460.0,1477.0,534.0,1444.0,452.0,90.0,90.0
23,317,67.0,2,1052.74853515625,462.1610107421875,1014.0,432.0,1052.7485875706216,462.16101694915255,82.0,56.0,25.831197755143517,1012.0,460.0,1084.0,478.57142857142856,1004.0,434.0,90.0,70.0
19,317,69.0,2,812.1783447265625,486.0426940917969,688.0,450.0,812.1783359497646,486.0427001569858,262.0,70.0,4.965753914950841,688.0,480.0,948.0,506.0,680.0,452.0,320.0,92.0
19,317,70.0,2,1290.28076171875,496.2461242675781,1230.0,470.0,1290.2807657247038,496.2461257976299,128.0,56.0,9.528506672480193,1232.0,486.0,1360.0,493.0,1224.0,470.0,140.0,66.0
60,318,62.0,2,1490.2210693359375,499.3689880371094,1452.0,472.0,1490.2210338680927,499.36898395721926,74.0,50.0,80.70210301337616,1487.0,462.0,1487.0,536.0,1444.0,452.0,90.0,88.0
24,318,67.0,2,1047.244384765625,463.06109619140625,998.0,432.0,1047.2443438914027,463.06108597285066,92.0,64.0,14.266928416518386,998.0,461.0,1086.0,465.0,988.0,436.0,108.0,66.0
20,318,69.0,2,809.188232421875,487.97027587890625,680.0,452.0,809.1882315722872,487.97026257513437,264.0,68.0,5.128214959710753,680.0,479.0,944.0,506.0,676.0,456.0,318.0,88.0
20,318,70.0,2,1288.042724609375,494.79644775390625,1226.0,468.0,1288.0426666666667,494.7964444444444,128.0,58.0,10.610776457217368,1228.0,480.0,1356.0,487.0,1222.0,464.0,138.0,70.0
61,319,62.0,2,1492.5396728515625,497.46038818359375,1456.0,478.0,1492.5396145610275,497.4603854389722,62.0,40.0,78.59830006649446,1488.0,462.0,1491.0,522.0,1446.0,454.0,86.0,82.0
25,319,67.0,2,1046.496826171875,464.66546630859375,988.0,430.0,1046.4968609865468,464.66547085201796,110.0,68.0,12.158361391734598,988.0,463.0,1090.0,500.0,976.0,434.0,120.0,76.0
21,319,69.0,2,800.484375,487.043212890625,672.0,452.0,800.4843897824029,487.04320403658147,272.0,68.0,4.960788246585534,672.0,479.0,942.0,514.0,668.0,454.0,320.0,90.0
21,319,70.0,2,1284.6363525390625,492.4508361816406,1220.0,462.0,1284.6363636363635,492.4508348794063,126.0,64.0,14.306629004024478,1224.0,472.0,1352.0,480.0,1220.0,460.0,138.0,74.0
62,320,62.0,2,1493.61474609375,498.887451171875,1456.0,474.0,1493.6147186147186,498.8874458874459,62.0,52.0,86.27199416884663,1490.0,462.0,1486.0,522.0,1444.0,452.0,90.0,88.0
26,320,67.0,2,1046.675048828125,465.83941650390625,978.0,430.0,1046.675092936803,465.8394052044609,126.0,70.0,9.325891103710351,978.0,465.0,1098.0,504.0,970.0,434.0,134.0,78.0
22,320,69.0,2,793.29150390625,487.2023010253906,668.0,454.0,793.2914771003943,487.202305125872,268.0,68.0,5.804401086727892,668.0,480.0,936.0,508.0,664.0,454.0,320.0,94.0
22,320,70.0,2,1282.9222412109375,490.5296325683594,1218.0,460.0,1282.9222222222222,490.52962962962965,130.0,60.0,19.24789152666301,1222.0,468.0,1344.0,482.0,1216.0,458.0,136.0,76.0
63,321,62.0,2,1494.215576171875,500.0458679199219,1470.0,476.0,1494.2155963302753,500.04587155963293,60.0,46.0,-89.35402116292511,1490.0,464.0,1497.0,524.0,1442.0,452.0,92.0,90.0
27,321,67.0,2,1046.2598876953125,466.549072265625,970.0,430.0,1046.2599469496022,466.5490716180372,138.0,74.0,6.862024577777463,970.0,465.0,1104.0,506.0,960.0,434.0,150.0,80.0
23,321,69.0,2,790.017333984375,489.4218444824219,658.0,456.0,790.0173320953265,489.42185082017954,278.0,66.0,6.268050117249832,660.0,458.0,934.0,510.0,660.0,458.0,318.0,90.0
23,321,70.0,2,1278.0242919921875,488.55596923828125,1214.0,458.0,1278.0242537313436,488.5559701492537,130.0,54.0,23.385647603015148,1220.0,463.0,1336.0,502.0,1214.0,454.0,134.0,80.0
64,322,62.0,2,1494.20361328125,500.49774169921875,1470.0,474.0,1494.2036199095025,500.4977375565611,62.0,50.0,-86.79753385493272,1491.0,462.0,1498.0,524.0,1442.0,454.0,98.0,90.0
28,322,67.0,2,1044.9150390625,466.95159912109375,962.0,428.0,1044.9149940968125,466.9515938606848,148.0,74.0,4.8129960095969615,962.0,466.0,1108.0,506.0,954.0,432.0,160.0,82.0
24,322,69.0,2,785.5254516601562,490.835693359375,652.0,458.0,785.5254445125688,490.8356836296751,282.0,66.0,6.434279192979259,654.0,462.0,932.0,512.0,654.0,460.0,320.0,92.0
24,322,70.0,2,1272.7384033203125,487.31182861328125,1210.0,460.0,1272.7383512544802,487.3118279569892,128.0,60.0,27.047039902311944,1218.0,458.0,1330.0,488.0,1210.0,452.0,128.0,84.0
65,323,62.0,2,1495.0970458984375,501.3905334472656,1472.0,476.0,1495.097065462754,501.39051918735885,60.0,52.0,-86.26710644636427,1492.0,464.0,1492.0,524.0,1442.0,454.0,94.0,92.0
29,323,67.0,2,1044.6484375,467.75201416015625,956.0,428.0,1044.6484165324746,467.7520128824477,158.0,76.0,4.71853306664424,956.0,467.0,1110.0,476.4285714285714,948.0,432.0,174.0,80.0
25,323,69.0,2,775.8023681640625,488.3066101074219,640.0,448.0,775.8023715415021,488.30660643704124,280.0,78.0,7.488104787579536,644.0,461.0,918.0,504.0,644.0,454.0,326.0,96.0
25,323,70.0,2,1270.192626953125,485.6485290527344,1206.0,456.0,1270.192685102587,485.64852809991083,132.0,60.0,31.238787021568168,1216.0,455.0,1322.0,527.0,1208.0,448.0,122.0,92.0
66,324,62.0,2,1493.3653564453125,501.1629638671875,1460.0,480.0,1493.3653516295026,501.1629502572899,68.0,54.0,-64.02018620288393,1492.0,462.0,1499.0,526.0,1442.0,452.0,94.0,94.0
30,324,67.0,2,1045.3739013671875,467.8704528808594,950.0,426.0,1045.3738959764476,467.87046123650634,166.0,82.0,4.058564637915271,950.0,466.0,1114.0,479.22222222222223,940.0,430.0,182.0,84.0
26,324,69.0,2,767.6612548828125,485.9105224609375,634.0,442.0,767.6612516644474,485.9105193075899,278.0,84.0,9.924563621781608,636.0,468.0,910.0,504.57142857142856,632.0,446.0,332.0,96.0
26,324,70.0,2,1267.2647705078125,483.3913879394531,1204.0,456.0,1267.26473175022,483.39138082673696,124.0,56.0,30.559093066703266,1212.0,452.0,1322.0,500.0,1206.0,444.0,122.0,98.0
67,325,62.0,2,1489.71826171875,501.9456787109375,1446.0,470.0,1489.718309859155,501.9456740442656,82.0,68.0,-42.68136451447323,1495.0,458.0,1494.0,544.0,1430.0,452.0,114.0,96.0
31,325,67.0,2,1045.6783447265625,468.02093505859375,944.0,426.0,1045.6782911944201,468.0209241499564,176.0,82.0,2.9550642438591863,944.0,467.0,1118.0,477.0,934.0,428.0,192.0,86.0
27,325,69.0,2,762.2227783203125,486.04608154296875,632.0,440.0,762.2227642276422,486.04607046070464,274.0,86.0,11.305511966632421,632.0,475.0,906.0,502.0,628.0,444.0,334.0,96.0
27,325,70.0,2,1266.3917236328125,483.0859375,1198.0,456.0,1266.39173553719,483.0859504132232,132.0,56.0,32.39608618377193,1210.0,447.0,1324.0,504.0,1202.0,442.0,130.0,104.0
68,326,62.0,2,1484.5966796875,500.9005432128906,1418.0,468.0,1484.5966587112173,500.9005568814638,118.0,66.0,-20.93421913789184,1420.0,515.0,1534.0,493.0,1408.0,450.0,132.0,102.0
32,326,67.0,2,1045.624755859375,468.0978698730469,938.0,428.0,1045.6247960848286,468.09787928221857,190.0,82.0,3.1011681354879173,938.0,466.0,1126.0,493.0,926.0,430.0,206.0,86.0
28,326,69.0,2,757.2334594726562,487.5950622558594,630.0,440.0,757.2334705075446,487.59506172839514,272.0,88.0,11.451275656724059,628.0,483.0,900.0,504.0,626.0,446.0,326.0,96.0
28,326,70.0,2,1268.2574462890625,484.9528503417969,1194.0,456.0,1268.2573940847321,484.9528377298162,144.0,58.0,33.499544020522215,1202.0,450.0,1332.0,506.0,1198.0,448.0,146.0,108.0
69,327,62.0,2,1485.6766357421875,506.2696838378906,1402.0,460.0,1485.6766109785206,506.2696897374702,144.0,92.0,-8.090154416661461,1404.0,518.0,1544.0,493.0,1396.0,450.0,154.0,100.0
33,327,67.0,2,1042.5225830078125,467.4319763183594,934.0,428.0,1042.5225368966892,467.4319904268049,196.0,82.0,1.9669458363185848,934.0,466.0,1130.0,496.0,922.0,430.0,214.0,88.0
29,327,69.0,2,757.7183837890625,488.6297607421875,634.0,440.0,757.7183923343092,488.6297577854671,288.0,98.0,11.172896113512497,634.0,487.0,918.0,525.0,634.0,446.0,302.0,104.0
29,327,70.0,2,1262.6778564453125,482.972900390625,1188.0,450.0,1262.6778309409888,482.97288676236053,144.0,62.0,33.326032608470065,1194.0,454.0,1324.0,509.0,1188.0,448.0,146.0,102.0
70,328,62.0,2,1486.0650634765625,507.12237548828125,1390.0,458.0,1486.0650095602296,507.1223709369025,168.0,92.0,-5.173101009869464,1390.0,518.0,1558.0,494.0,1382.0,450.0,182.0,102.0
34,328,67.0,2,1037.26171875,466.93328857421875,928.0,430.0,1037.2616859768277,466.93328006392335,202.0,80.0,2.0116250038765684,928.0,465.0,1130.0,490.0,924.0,432.0,216.0,84.0
30,328,69.0,2,754.6541137695312,489.899169921875,642.0,442.0,754.6541147889462,489.8991800789554,250.0,96.0,11.848629938600338,644.0,487.0,896.0,482.0,644.0,450.0,272.0,106.0
30,328,70.0,2,1253.2559814453125,475.89862060546875,1186.0,444.0,1253.2560137457044,475.89862542955325,124.0,60.0,21.660500586164652,1188.0,460.0,1306.0,496.0,1184.0,448.0,128.0,98.0
71,329,62.0,2,1486.2884521484375,504.9387512207031,1376.0,454.0,1486.2884770346493,504.93875906527,190.0,96.0,-5.928416492049289,1378.0,518.0,1566.0,504.1538461538461,1372.0,450.0,204.0,100.0
35,329,67.0,2,1033.104736328125,465.4329833984375,924.0,432.0,1033.1047928513403,465.4329813160032,218.0,74.0,1.9295316336291848,924.0,463.0,1140.0,500.0,920.0,434.0,230.0,82.0
31,329,69.0,2,747.3253784179688,486.394287109375,636.0,426.0,747.3253576072823,486.39427828348505,260.0,116.0,14.80015612331435,634.0,497.0,886.0,525.6666666666666,634.0,438.0,268.0,122.0
31,329,70.0,2,1252.582763671875,476.383544921875,1186.0,442.0,1252.5827160493827,476.3835390946502,118.0,70.0,17.71954808243744,1186.0,466.0,1302.0,487.0,1180.0,448.0,126.0,84.0
72,330,62.0,2,1477.608642578125,501.7062683105469,1364.0,458.0,1477.6086248982913,501.70626525630587,212.0,90.0,-8.654705855021996,1366.0,517.0,1582.0,530.0,1358.0,450.0,230.0,96.0
36,330,67.0,2,1035.5455322265625,467.039794921875,920.0,430.0,1035.5455559687616,467.03979174414286,228.0,78.0,4.5638081315538885,920.0,461.0,1146.0,502.0,914.0,434.0,242.0,82.0
32,330,69.0,2,736.27294921875,483.8387145996094,624.0,418.0,736.272952853598,483.8387096774193,254.0,124.0,12.3388013075396,616.0,508.0,874.0,517.0,616.0,432.0,280.0,132.0
32,330,70.0,2,1251.8787841796875,475.754150390625,1188.0,442.0,1251.8787375415284,475.75415282392026,116.0,68.0,13.8292676260164,1188.0,470.0,1302.0,484.0,1180.0,448.0,124.0,78.0
73,331,62.0,2,1471.4078369140625,500.9156494140625,1352.0,458.0,1471.407894736842,500.9156346749226,232.0,84.0,-8.485912736134187,1354.0,517.0,1586.0,523.0,1346.0,450.0,256.0,96.0
37,331,67.0,2,1033.8619384765625,464.31744384765625,916.0,428.0,1033.8618847768028,464.31743609309416,236.0,76.0,3.3401356006110707,916.0,460.0,1150.0,502.0,912.0,432.0,250.0,82.0
33,331,69.0,2,732.3807373046875,480.88201904296875,624.0,404.0,732.3807263232851,480.88203180631376,254.0,144.0,13.517783169314615,616.0,512.0,868.0,524.0,616.0,418.0,272.0,152.0
33,331,70.0,2,1247.92919921875,473.14337158203125,1184.0,444.0,1247.929219600726,473.14337568058085,124.0,64.0,6.1005102725982585,1184.0,473.0,1308.0,476.0,1176.0,448.0,136.0,70.0
74,332,62.0,2,1471.211669921875,502.28887939453125,1342.0,454.0,1471.2116349047144,502.28886659979935,250.0,90.0,-5.821359166575598,1342.0,515.0,1596.0,528.0,1334.0,452.0,270.0,92.0
38,332,67.0,2,1037.9736328125,466.3214416503906,914.0,426.0,1037.973597359736,466.32145214521444,244.0,84.0,4.7770102028639405,914.0,460.0,1156.0,501.0,908.0,430.0,256.0,84.0
34,332,69.0,2,728.2724609375,482.55828857421875,622.0,398.0,728.2724430549353,482.55828494863783,254.0,156.0,14.749161849710463,612.0,516.0,860.0,561.0,612.0,412.0,280.0,162.0
34,332,70.0,2,1245.5869140625,472.8846740722656,1182.0,446.0,1245.5869191049915,472.8846815834768,132.0,52.0,1.191379684984739,1182.0,476.0,1314.0,471.0,1170.0,446.0,146.0,66.0
75,333,62.0,2,1464.0921630859375,502.2461242675781,1332.0,456.0,1464.0921391752577,502.24613402061857,258.0,86.0,-6.0110466030712315,1332.0,516.0,1592.0,525.0,1324.0,450.0,276.0,92.0
39,333,67.0,2,1037.2803955078125,466.15167236328125,910.0,426.0,1037.2804130364634,466.1516618263957,250.0,86.0,4.565153110069309,910.0,458.0,1158.0,497.0,904.0,430.0,262.0,86.0
35,333,69.0,2,724.9822998046875,483.7548522949219,614.0,398.0,724.9823028184401,483.75486126283585,258.0,164.0,16.523481175110295,610.0,519.0,862.0,531.0,610.0,410.0,280.0,164.0
35,333,70.0,2,1244.3504638671875,472.5619812011719,1178.0,444.0,1244.3504132231405,472.56198347107437,136.0,58.0,-0.3962940895217703,1178.0,478.0,1314.0,462.0,1162.0,444.0,156.0,66.0
76,334,62.0,2,1450.509765625,500.70745849609375,1322.0,460.0,1450.509775524982,500.7074583635047,264.0,82.0,-6.981836699730228,1322.0,515.0,1582.0,467.0,1312.0,452.0,282.0,92.0
40,334,67.0,2,1030.0330810546875,461.6427917480469,904.0,422.0,1030.0331292761973,461.642779978394,252.0,84.0,1.9850107723586945,904.0,456.0,1156.0,490.0,896.0,424.0,262.0,94.0
36,334,69.0,2,716.7642822265625,483.8192138671875,610.0,400.0,716.7643020594966,483.8192219679634,258.0,162.0,16.061621028957994,600.0,525.0,850.0,549.4117647058823,600.0,408.0,288.0,166.0
36,334,70.0,2,1233.6015625,472.4371337890625,1172.0,444.0,1233.6015473887815,472.4371373307544,130.0,56.0,-3.5232796297909776,1172.0,479.0,1304.0,491.0,1156.0,444.0,158.0,62.0
77,335,62.0,2,1443.0206298828125,500.96539306640625,1312.0,460.0,1443.0206221600836,500.9653967144355,268.0,80.0,-6.873004258156576,1312.0,515.0,1576.0,466.0,1302.0,452.0,280.0,92.0
41,335,67.0,2,1027.279052734375,463.58331298828125,902.0,420.0,1027.2790306294178,463.583305284416,246.0,92.0,2.3190488581559183,902.0,455.0,1148.0,483.0,894.0,422.0,256.0,94.0
37,335,69.0,2,711.8142700195312,484.474365234375,602.0,400.0,711.8142985611511,484.47437050359713,262.0,166.0,17.19861097761292,598.0,526.0,850.0,540.0,598.0,408.0,284.0,166.0
37,335,70.0,2,1231.1893310546875,472.1126403808594,1168.0,444.0,1231.1892890120034,472.11265004616797,132.0,56.0,-8.608726459946588,1168.0,480.0,1298.0,451.0,1160.0,442.0,142.0,62.0
78,336,62.0,2,1435.031005859375,501.1920166015625,1302.0,460.0,1435.0309704060564,501.1920165175499,268.0,80.0,-6.71455653922396,1302.0,515.0,1566.0,467.0,1292.0,452.0,282.0,94.0
42,336,67.0,2,1018.654541015625,464.09661865234375,904.0,422.0,1018.6545586632764,464.0966218670541,226.0,90.0,3.7215735825273546,904.0,453.0,1130.0,476.0,898.0,424.0,238.0,92.0
38,336,69.0,2,708.19140625,485.5413513183594,590.0,404.0,708.191400220507,485.54134509371556,274.0,168.0,18.015116578182987,592.0,529.0,854.0,538.0,592.0,408.0,284.0,164.0
38,336,70.0,2,1224.448486328125,473.1825866699219,1164.0,446.0,1224.4484389782406,473.1825922421949,128.0,54.0,-10.228606989052883,1164.0,482.0,1288.0,450.0,1156.0,442.0,138.0,62.0
79,337,62.0,2,1426.3692626953125,502.6877746582031,1294.0,460.0,1426.3692713484998,502.68776788658096,266.0,86.0,-6.3018328193215645,1294.0,515.0,1558.0,470.0,1284.0,452.0,278.0,96.0
43,337,67.0,2,1012.6690063476562,464.3104248046875,908.0,424.0,1012.6689949553745,464.3104384943733,206.0,88.0,6.910322673689888,910.0,449.0,1112.0,478.0,904.0,428.0,212.0,88.0
39,337,69.0,2,704.3613891601562,485.43145751953125,590.0,408.0,704.3613666228647,485.43144984669294,268.0,164.0,17.13224198043059,590.0,531.0,850.0,535.0,590.0,406.0,278.0,166.0
39,337,70.0,2,1218.4215087890625,474.9278259277344,1160.0,450.0,1218.4215591915304,474.9278152069297,122.0,54.0,-10.706364917972254,1160.0,483.0,1278.0,448.0,1156.0,444.0,124.0,62.0
80,338,62.0,2,1415.813720703125,501.62664794921875,1286.0,462.0,1415.8136733970953,501.62663832801996,264.0,78.0,-6.359072113291617,1286.0,515.0,1546.0,468.0,1278.0,452.0,274.0,96.0
44,338,67.0,2,1010.6387329101562,462.9408874511719,916.0,418.0,1010.6387520525453,462.94088669950736,188.0,96.0,8.96491478071676,918.0,445.0,1102.0,449.4285714285714,912.0,426.0,196.0,94.0
40,338,69.0,2,698.1555786132812,486.06024169921875,592.0,416.0,698.155601186402,486.0602327173169,258.0,152.0,13.775812763895715,584.0,532.0,844.0,528.0,584.0,412.0,278.0,160.0
40,338,70.0,2,1212.4658203125,476.316650390625,1156.0,452.0,1212.4657814096015,476.3166496424923,118.0,54.0,-9.95096512611694,1158.0,484.0,1270.0,452.0,1154.0,444.0,116.0,64.0
81,339,62.0,2,1405.41064453125,501.7042236328125,1278.0,462.0,1405.4106745737586,501.70422535211264,260.0,80.0,-6.035822779559952,1278.0,515.0,1536.0,469.0,1270.0,452.0,272.0,96.0
45,339,67.0,2,1005.5120239257812,456.94854736328125,918.0,424.0,1005.5120039196472,456.9485546300832,182.0,72.0,6.80640889902022,920.0,441.0,1100.0,439.0,918.0,428.0,188.0,94.0
41,339,69.0,2,693.118896484375,484.86810302734375,594.0,424.0,693.118873826903,484.86809176225233,244.0,132.0,6.074347869176547,590.0,531.0,834.0,527.0,590.0,420.0,254.0,160.0
41,339,70.0,2,1206.34033203125,478.51934814453125,1158.0,452.0,1206.3403314917127,478.51933701657464,100.0,56.0,-6.379157572810934,1158.0,484.0,1258.0,481.0,1150.0,446.0,114.0,66.0
0,339,71.0,2,671.4312744140625,482.29974365234375,568.0,406.0,671.4312827225132,482.29973821989535,190.0,134.0,-23.780029047607428,584.0,533.0,748.0,477.0,584.0,424.0,164.0,126.0
82,340,62.0,2,1391.2171630859375,502.1234130859375,1270.0,464.0,1391.217214778725,502.12342671538767,258.0,78.0,-5.8033769916295945,1270.0,515.0,1526.0,472.0,1264.0,454.0,270.0,96.0
46,340,67.0,2,1004.3515014648438,454.2833251953125,918.0,420.0,1004.3515215110177,454.28331584470095,180.0,70.0,8.421723875059017,920.0,437.0,1096.0,452.0,918.0,426.0,190.0,92.0
42,340,69.0,2,689.1830444335938,484.9066162109375,580.0,418.0,689.1830747531735,484.9066290550071,244.0,124.0,-2.369464462764784,582.0,532.0,826.0,521.0,582.0,420.0,256.0,162.0
42,340,70.0,2,1205.78271484375,477.2419128417969,1164.0,448.0,1205.7826649417852,477.24191461837006,92.0,62.0,-4.453191056094348,1164.0,483.0,1258.0,493.0,1154.0,446.0,110.0,70.0
1,340,71.0,2,675.9966430664062,484.638916015625,564.0,416.0,675.996644295302,484.63892617449676,202.0,122.0,-23.274060496713272,576.0,533.0,756.0,473.8709677419355,574.0,432.0,182.0,118.0
